listing_id,review,label
25412789,Claire's apartment is situated in a nice neighborhood that's only a 10 minute walk from the Gare du Nord station.  Great location to either walk or use the Metro when sightseeing in Paris.,C
26031280,"It’s in a really great location for metro, super secure, and definitely stylish. The bed is high so it’s a bit of work getting in and out but it’s secure so you don’t feel
like it’s going to break down on you. The neighbors are good nothing too loud. There isn’t a tv, but it didn’t really matter because there’s so much to see. Florent was amazing he responds almost immediately and is super helpful and checked in with us several times during our stay. There is WiFi it’s a bit slow but it’s still good. There’s a lot of great things within walking distance like a convenience store and restaurants which was a bonus because i didn’t use a rental. The street at the moment doesn’t have a lot of parking space and the space offered is metered. Overall I would say 8.9/10 Great stay!",B
23594695,"My niece and I stayed at Noemi’s place over the past weekend.  Noemi made check-in easy - picked up the key from her friend who was close by.   Need a code or key fob to get in, so building is secure. Her place is clean and well-appointed. Pictures are accurate. There is a loft and a nice pull-out sofa.  Although we ate our meals out, kitchen seems well-stocked. Bathroom was very clean.  As Noemi notes, construction being done to facade but no work is done over weekend. 

Location is perfect!  Can walk to Notre Dame in 10-15 mins. Metro close by to get to other sites.  The apartment is about 1/2 block from bar/restaurant so can get noisy at night if window is open.  

Noemi was very responsive to any questions that came up.  I would not hesitate to stay here again. I highly recommend her place. ",B
6046676,"Excellent place! Location was great, and the apartment looked better than in pictures. Living in this lovely apartment for a week made me feel like a local. Andrea was very helpful and her dad was lovely. We got recommendations on where to eat around the area and everything was great. Don’t hesitate to stay here. You won’t regret it! Thank you so much Andrea for everything! :)",B
26377182,Good communication and  located nicely. Airbnb looks quite the same in real. But be aware of the toilet. You can‘t close the door while you are in because it is that tiny . As well be aware that it is really really dirty ! No cleaning before guest arrive and old sheets on the bed. Used glasses and old food in the fridge. All in all the location and the Airbnb is quite nice but really have to work on cleanliness,C
1696940,"Could think of no other spot to be for our first visit to Paris. The convenience to sights, metro, shops was fantastic. The noise of a big city was typical so we had our earplugs to use if necessary. Olimpia was quick to respond and provided us with useful tips and generously sharing a phone charger died mid part of our trip. Thoughtful and attentive. Recommend this space 100%",B
8267495,"Apartment, hosts and hyper pleasant location!
Recommended place of stay!",C
7434340,"Lucie was very accommodating for our arrival.
The apartment conforms to the description, carefully decorated, comfortable, very clean.
It is ideally located just 5 minutes walk from the metro and very close to the sacred heart.
We will come back with pleasure if possible in this apartment.
Nothing more to say, except that it was perfect!",C
25205911,Clément was so kind and so accommodating. I mixed up the check out time/day and he was so kind and so understanding about it. The apartment was nice and very cosy. It was very hot due to no AC but close to lots of metros and trains. Clément was amazing!,C
9270305,"Elisabeth is a fantastic host. 
Always available and reliable. 
Her flat is well located and perfect for a great week end in Paris. 
I can recommend Elisabeth to everyone need a great place to visit Paris. ",C
31705844,"Awesome apartment, very well placed near the shopping streets and transport, but very quiet without any noise!The hosts are very responsive and accommodating.
It’s very comfortable and well decorated.
I highly recommend !
We loved our weekend!",B
6955277,"Thank you Clement to adapt to the change in my arrival schedule.Due to the greve, my train was canceled and I had to change my plans.Very nice apartment and well equipped.Metro is 1mn.Calm street",C
3734672,"Great appartement! Very large living room with plenty of natural light and a nice balcony. Awesome location, literally 20 feet from Metro station, with lots of bars restaurants and shops all around. Super easy communication with Chloé, even if we didn’t meet as her friendly neighbor helped with check-in. I highly recommend!",B
4956549,Such an amazing apartment! So much bigger than expected. Was perfect for my parents and myself with a 1.7 year-old boy. Would recommend and definitely stay again. We loved the location two - walking distance to 3 great parks.,B
29821770,"Antoine’s place is an absolute gem, clean, beautiful, good location, well stocked, with an amazing host. It’s everything you would dream of as a traveler.",C
7342387,Esther's place was perfect for a city trip. It is well located. Only 10 min by foot to Sacre Cour and because the metro is right there it is just a quick ride to everywhere you want to go. The apartment was clean and nice to stay in. The communication with Esther was easy and very reliable. She responded quickly and the arrival and departure was very uncomplicated. Thank you!,B
20531222,"The floor in the bathroom area is very cold. The shower, sink, and toilet are in the same oval shaped area without any walls. This means showering floods the floor by the sink area since the floor isn’t sloped enough and the drain is not great.",C
18233509,"Lucies place is very quaint. Perfect for one person, or a couple staying for a few days. The area around Buttes Chaumont is charming and relatively quiet. Everything worked well - from check in to check out it was a great experience! Would definitely stay again.",B
35563732,"It was my first time at Carine's place, and definitely not the last one.
The host would welcome you with her generous smile, with all instructions you need about heating, water, the gate opening, etc. well mentioned and written down.
The location is strategic: on the very bottom of the building you have the Ourcq metro station. The neighborhood is calm yet full of whatever you need: cafe, restaurants, pharmacy, monoprix...
I particularly enjoyed a morning walk with my husband to the Mont Butte Chaumon, an exceptional Park in Paris which looks like on a hilltop.
Carine's home is very cosy, ideal space for two persons. The wifi is fast. I personally enjoyed a lot of details in the decoration and the books that reflects a genuinely spiritual person.

Light and love to Carine 🌻💗
Thank you Carine 🙏",B
6159781,Benjammins apartment is wonderful! I would recommend it to anyone visiting Paris. The area is great and the apartment is big and clean.,C
21726168,"Great location, funky space, useful amenities. Lots of stairs, but worth the climb... Close to many metro stations, stores and restaurants. Host was easy to communicate with and very helpful when needed. Clean and spacious.",B
16219495,Great place nice guy very helpful for tourists.,C
557647,"Had a fantastic stay at Pierre's apartment during a long weekend from London. The apartment is a great size- especially for Paris!- and in walking distance of loads of great stuff. Le Marais is a buzzing area- plenty of great bars and restaurants around which we managed to make a good dent in. 4 flights of stairs FYI- if you're not very fit could be painful. Otherwise, it's worth it and makes you feel better when you overindulge!  Pierre was a great host, very responsive and left clear instructions for us which made the trip easy. Would definitely stay again!",B
32278714,We  very much felt at home. Lovely apartment. Thank you!,C
22313560,Anne-Charlotte's place was perfect for what we needed. It was close to train stations and close to many great food and drink locales! It was clean and the check in and check out were very easy.,C
15434585,An apartment that is recommended with tranquility and an ideal living environment for travelers who like design and modernity.,C
14398869,Martin is very available and pleasant!,C
13182736,"Charming apartment and very functional.It was our first BNB air we didn't know how it worked but our host was very pleasant and smiling.He had bought us fruit juice, released bath towels, prepared a metro plan etc.He also gave us places for an exhibition to go out in Paris.These are small attentions that allow us to feel comfortable when arriving.Thank you Mehdi",C
27398917,Super and quiet apartment in a pleasant neighborhood.Metro nearby.,C
6738726,Everything was perfect with Francois and his friends and family who also helped. Very beautiful apartment.,C
11546738,Super sejour ! Amazing place!,C
17725710,"For me and my family Moshes house was just wonderful!! He was very helpfull and a very good host, he even welcomed us at the airport! His apartment was central and just fine for three persons!! I would recommend it!! Thanks and good luck!!",B
6947843,"This is a perfect parisian apartment for two persons; I was alone, so even better. Because it has separate bath, kitchen, living, bedroom and balcony, as well as a small entrance hall, the apartment feels much larger than it is. This area of the 13th is a bit more residential, and you've to walk a couple of blocks to the metro, but you've all shops at hand, including excellent boulangerie, supermarket, ATMs, restos, bars (and trendy Buttes des Cailles). Excellent internet, washer, vacuum cleaner ... Hard to beat.   ",B
7110643,Everything was perfect for our arrival: neighborhood plan with suggestions for nice visits and restaurants.This apartment is really adorable and it is really central.Thanks to Julien for his availability before and during our weekend !!,C
7317338,"The apartment was full of family details, it felt a French atmosphere and the decoration was perfect because it was simple but the furniture very good and comfortable.I leave a list recommending restaurants and bars in the neighborhood or other sectors of Paris.He was very aware of any concerns of us through Dolores who is the person who helps him with all the things in the apartment.

The neighborhood where the apartment is located I think it is one of the best in Paris, Saint Germain, where there are many restaurants, shops and several subway stations.It is a pleasure to walk through this neighborhood due to its history, architecture and the people who inhabit it.

The description Sebastien makes of the apartment is faithful to what one finds, is comfortable and the furniture he has are simple but good.The kitchen is equipped with everything one needs and the bathrooms are small but work well.",B
11599217,"Thomas's place was fantastic! We had a great time in his lively  neighbourhood that is connected well to all of the activities we had planned in the city. The apartment is as described, and clean. Thank you!",C
13217410,"Dominique's place was absolutely perfect for my stay in Paris, with all the comforts and conveniences of an Airbnb (washing machine, cooking supplies, towels, shampoo, etc).  She was extremely flexible on check-in and check-out, which made my travel so much easier.

The place is quite large for Paris, with plenty of space to work and relax.  The location is ideal and she was a wonderful host.",B
34173732,"Gautier was very very helpful with tips and things to do around
Extremely fast at responses and very accommodating to our needs with check in and check out times 
A very cute place - perfect for a couple or single person stay very well located and has amazing restaurants around! Wel connected",C
10689996,"I felt immediately comfortable in this delightful apartment. Everything was top quality- the bed, the kitchen, the lighting, the bathroom and excellent shower, large windows, space to keep your stuff, places to sit. Little touches too, such as a towel rack exactly were you need it. Even a dishwasher!  Artistically designed and decorated. 

I didn't meet Juliette but she graciously allowed me a very late checkin which I needed because of train delays, and she had her Mom get me checked in. They provided me with maps and other info and recommendations about the area. ",B
7434340,"Very accurate. Lucie has a very nice apartment, close to transportation, and less than 10 min from the Sacré Cœur by feet. She has been a helpful host and made sure I had all I needed. ",B
19444880,"Chris's apartment is really pretty - very good for two people, there would probably be three (one person in the living room).Typical Parisian residential experience, small but fine.Chris usually lives here, so the apartment is well equipped, many pretty designer details.The kitchen is tight (2 stove plates), but completely sufficient.We slept with closed windows;It was super calm, except that you can hear the early -up neighbor walking around (not too bad).",B
3716928,"Summary:  Lovely flat, a couple of MINOR inconveniences, great location for food places and exploring Le Marais, short-to-medium walk to a few tube lines.  RECOMMENDED!

Great things:

- Lovely flat with lots of cooking ingredients, books, accessories (e.g. gloves, umbrella etc), toiletries (shower gel, toilet paper etc),

- Didn't get to meet the hosts as they were out of the country, but they made an effort to write things down for us in detail beforehand and also left detailed notes inside the flat, as well as maps.

- Some lovely food places very nearby in all directions!  One especially good one (so we've heard) right next door to the flat itself!

- A short-to-moderate (7-8min) walk to many metro stations on varying lines.

- Great location to explore Le Marais.  A ""Velib"" (Paris bike rental) station a minute's walk away.  


Inconveniences / Improvements:

- Noting that we couldn't meet the hosts as they were out of the country.... We didn't know we needed a code for the bottom door as we weren't given one.  We were VERY lucky that someone came into the column of flats at the very same time we arrived that let us in and told us the code.  

- When we came in, there was a patch on the carpet on the bed's level that was wet, probably because the roof window had been left open (for our comfort) and it had rained before we got there.  

- The lock on the main door was a little difficult to work out and get right, but after a little struggle and experimentation, we got used to it.  

-  We couldn't get the lock on the bathroom door to work (although admittedly we didn't try very hard).


OVERALL:  Recommended :)",B
3651257,“We had a lovely time. I especially loved the decor and her obvious love of fashion. The collection of shoes was quite impressive! We felt very welcome and the bottle of wine was a nice touch! Surprisingly we didn’t finish it since we were gone from the apartment so much of the time. We would surely recommend this place and Katia as our host”. Written by Colleen,B
8010773,"Flo's place is tiny but super cute, like the most French bachelor pad you could imagine. Don't plan on crashing on the couch clandestinely, it's too small and (as I discovered when I fell asleep there on accident one evening) pretty hard. AND keep in mind it's a ***5th*** floor walk-up, so you might want to pack light. But the flat has everything you need and you're right in the heart of Republique. Flo was super chill and quick to take care of something when I asked. I'd stay there again. Thanks!",B
33827090,Stéphane couldn’t have been a better host! The location was great and it was the perfect accommodation. Would recommend!,B
26289058,"Very cute, clean and comfortable accommodation.Right next to the metro.",C
10689996,"Everything was great! The location was awesome and Juliette was super responsive to my messages. The bed is a pull out coach and is a little squeeky but was still really comfortable, and the shower water doesn't stay hot for super long so try and take a relatively short shower. All in all though, the apartment had everything I needed! I would definitely recommend staying here. :)",B
30755672,Pleasant apartment and ideally located for a visit to Paris with metro 5 min.Great,C
18699120,"Thank you Marie for being a great host.  Not only was the location great for seeing the sites, But it was very accessible to food, metro, and markets. Lastly, Marie was very communicative about arrival and events within the stay.",C
2039764,"We had a wonderful time in the lovely apartment of Emmanuelle. The apartment is located in a pleasant living neighborhood and is in a easy walking distance from Gare de Lyon! The apartment itself is very clean and we felt right at home. Communication with Emmanuelle has always worked very well and the key handover was perfectly organized.
We would love to come back.",B
7342387,"We really liked this in Esther's little apartment.She was large enough for the price.It is located quite south of Montmartre.Everything is good with the metro and a lot on foot.
Esther was very kind and always easy to reach.",B
5474711,Everything is perfect,C
3716928,"Amazing place! The flat is located on the fifth floor, which is tough with a ton of luggage, but totally worth it once you enter. It's stylishly decorated with everything you need to feel like a true Parisian :) the bed is located in the 'loft' - just take a little ladder up to it. I loved all the organic soaps in the kitchen and bathroom. We felt right at home. The flat is located in a great area - upscale shops and delicious restaurants. Check out a falafel place! It was very easy to coordinate with Claire. She was super helpful and accommodating. Would have loved to stay longer. Great place - would highly recommend. ",B
11546738,I stayed already in some places in Pris b,C
24274063,Very easy to find and centrally located,C
24485163,"Antoine's place was perfect for our family (2 adults, 2 children) with a great view of the city from the apartment. Located in a quiet area, it was easy to find nearby grocery/bakery stores, restaurants, and access to public transportation was convenient. The place was clean and furnished with everything that we needed (note that there is no television, although we did not miss it).
",B
34676366,Very pleasant and welcoming,C
7110643,"Julien did the best so that we felt comfortable (coffee, tea and brioche for our arrival).
A reception booklet, documentation were available to us.
The apartment corresponded perfectly to the description.
It is functional, clean, pleasant and well located in a quiet street and close to the metro and several bus lines.
We recommend this cozy apartment.",B
37348963,"The house is really nice and you can see the Sacre Coeur from your window! Montmartre is a wonderful place to stay and to visit, so this house is a really a great deal. On the other hand the neighborhood is not that safe, especially the metro station of Port de Clignancourt, in which we were assaulted by pickpockets around 2 in the afternoon. Simplon station seems to be more safe since it is not the terminal.",C
26031280,"We liked the apartment.The pretty space, good communication from Metro.",C
8222051,"Nice, spacious apartment that can be recommended!The pictures and descriptions give a good impression of the apartment.Interesting part of the city;Very easy to get to the center (near Metro).Would like to stay here again!
Check -in and check -out went as agreed, no problems.",B
13012486,Nice place near Louvre. Perfect for a short stay in Paris.,C
39980980,"Calm, clean, warm with its many plants The apartment of Clémence corresponds quite its description.
Clémence was absent when I arrived but her sister was waiting for me, no problem.
Very good address for a ""Bellevillois"" stay.",B
10402352,Amazing place ! Surely will come back next time 😀,C
22174447,"Lea and Loic are awesome guests! The apartment is well located, sparkling clean. I definitely recommend!",C
7015781,"My husband, three year old and I stayed at Valerie's place for eight days. The apartment is walking distance to train station Joffin, and some restaurants/bars. However, it is wise to note that most food establishments are closed on Sundays and Mondays outside of the center of Paris. There is a supermarket, pizza hut, and wine shops nearby.

You have to walk up five flights on winding steps to get to the apartment which is on the 5th floor (Parisians refer to it as the 4th because they count the main floor as zero) The stairs are uncomfortable to walk up when carrying luggage, or if traveling with a child. There is no lift.

The bed is loft-like, and not safe for children. Neighbors are a little noisy at times so if you're looking to sleep in, forget it.

If you don't expect much, and aren't planning on staying indoors much, then for the price–it's ok. ",B
6346203,I had a very great stay in Paris with Héloise as a host! She took care of everything to make me feel extra welcome. Highly recommended :),C
8250349,"The accommodation is full of charm and corresponds well to the description.
The neighborhood is very pleasant.
Gilles welcomed us with simplicity and kindness.
We are likely to come back.",B
7317338,"Charming and typically Parisian accommodation in a very pleasant and lively neighborhood.Sébastien, even absent, had organized everything and everything planned for a stay without a hitch.Thank you, Sébastien!I will come back without hesitation.",B
19195750,"Elizabeth's apartment was the perfect accommodation for our trip. Elizabeth made it a seamless experience from the start with her quick responses and ongoing help. She waited for us to check in and provided us with very detailed checkin instructions prior,making it super easy for us! The apartment is super cute, clean and the decor is beautiful with great amenities. Located in the 17th arrondissement, the apartment is a less than a 2 min walk from the metro station, close to local boulangeries (bakeries), close to Montmartre and 15-20 min away from central Paris. Overall we really enjoyed our stay - it was spacious and just perfect! We highly recommend this apartment.",B
570113,Jacques was super helpful and accommodating!,C
17725710,"It was a very great time. Good location near the metro. And very nice host. I only can recommend it. The check-in and check-out times are flexible, too.",C
6468937,"Stephen's place was awesome! It was cozy, clean, unique, and bed was comfy. The apartment is a couple minutes walk from the public transit and only 10-15 minutes away from the Eiffel Tower. The neighbourhood itself is great with lots of great bakeries and restaurants. Stephen's hospitality helped make our stay even more memorable. He was on time when we arrived and had a gotten us a bottle of wine, a map, and told us about places to eat nearby. Thanks to his suggestion we ate at the pâtisserie Blé Sucré everyday, which turns out had the best pain au chocolat in all of Paris! Overall loved it here and didn't want to leave!",B
11836129,Beautiful flat in a very nice neighborhood. Thomas is a extremely generous and well organized host. We had a great weekend a Paris. Merci Thomas!,C
19485359,"IN THE TOP!!!!!!Johanna is a great host as we rarely see it.She was very attentive as soon as I arrived in the apartment until my departure.He was also impeccable.The apartment is very quiet and has an ideal geographical location (near Pigalle, Saint Lazare, the galleries, and 3 metros are nearby).I recommend 100%.I will come back on!",B
29625339,Very nice very clean apartment and Léa was very responsive.The bed is super comfortable and the whole apartment is a beautiful decor.I will want to come back one day :),C
23758697,"Wonderful location, great host, great communication!",C
24933489,We could not have had a better stay. thank you very much greg and sonia for treating us so well and have such a nice apartment,C
5323999,"My husband and I stayed for 10 nights while in Paris on vacation. We picked this apartment because it looked simple and nice and was in a great location. Here's what we liked: Lea's apartment is very well located.  It's an easy walk to anywhere you want to go. There are at least two Metro stops around the corner. The Seine is a 15-minute walk. Restaurants, museums, nightlife right downstairs. The apartment is clean; the kitchen has everything you need. Here's what we didn't like (especially given that we stayed for so long): the apartment is tiny, which is probably normal for Paris. It was just a bit shocking when we first entered it. With two suitcases and two tall people, there's not much other room. The couch in the photo is a tiny love seat which barely fits two tall people. You can't have two people in the bathroom at the same time and you can barely move your arms in the shower -- you definitely can't turn. The bed is rather uncomfortable; I could feel the springs of the mattress poking out. Also, the windows of the apartment face an alley that is very loud at night, particularly on the weekends. If you're there during the weekend and want to sleep at night, forget it. If you're there for a couple of nights and are going to party all night, this is a good place for you.",B
29628909,"Housing well located, close to the Place de la République and the Haut Marais.The apartment is spacious, we travel there with our 5 -month -old son and there is enough room in the bedroom to place an umbrella bed (which we took).The street is quite noisy on weekends which remains normal for Paris.To recommend",C
22324502,"Simon’s place is very comfortable, bright, and excellently located. We would definitely book again in the future!",B
4152939,"Katia is a very nice and elegant lady. I booked this room for my parents who came to visit me in Paris. They had a lovely stay here. The room is nicely decorated and it's located in a safe neighborhood close to Champs-Elysée. Most importantly, the bed is comfortable and my parents slept very well. Thanks Katia!",B
3602089,"It was a pleasure staying in Mickael's flat. He was very warm and welcoming and helped us navigate through the city. His flat was the perfect size, very clean, and close to all major transportation. We had a very enjoyable stay, thank you very much Mickael!",C
3347211,"Very nice and warm apartment, very well placed. Thank you in Anais for his welcome!I keep this address under the elbow!",C
10097775,"Everything was what we expected and Nathalie is a good host. We didn't met, but the communication went very fast. A very good place to start visiting all you want, even if you're visiting the city for the first time, Nathalie can help you with a lot of documentation. In fact we should say it's location should stay a hidden treasure, but that would not be nice to Nathalie. We only can recommend the place and Nathalie as host to other visitors. We had an exellent time.",B
2742834,Carole was a wonderfully warm and fabulous host! Her apartment is lovely as well!,C
17262805,A super cozy and cozy apartment!Johanna is also a friendly host and responded quickly and gave clear instructions.We definitely recommend it!,C
33873477,"Home at the top.Apartment very well located, functional, clean.We were with us ...",C
32232157,"I definitely recommend this studio to couples. It is situated in a beautiful area of Paris, Montmartre. Also, very conveniently located from the Metro, corner stores and restaurants. Sarah is very sweet and communicated well and in timely manner. In addition, the studio is very clean and smells amazing! The comfort is great for the price!",B
1987178,"Anne Marie was wonderful! Her flat is decorated in such a cute and fun way, and the bed was super comfy! Its in a great part of town and easy to get to the metro from. She has a little book made of a bunch of good spots to eat, and was always super quick to respond if we had any questions. She greeted us with a delicious baguette and had some basics in the kitchen that she shared with us (juice, coffee, etc).  It is on the top floor, which is a bit of a climb, but its worth the view and the quiet off the street. Thanks Anne Marie! ",B
33827090,"This is such a wonderful, cozy apartment! It's in a beautiful old building that is taken care of very well. The walls are quite thick so there is very little noise, and it's sturdy and secure. I loved my time living here and Stéphane is a fabulous host. He's kind, accommodating, explains everything well, and wverything in the apartment is exactly as advertised. There are different areas for working, including a folding table that is really nice and sturdy. If you're there for work you have the folding table as well as the table/desk in the corner. I'm always worried about not having enough desk space, but I had plenty.

Moreover, the apartment is superbly located--not too far from all of the touristy sites if you enjoy walking along the Seine, plus there are many things to do and see in the Quartier Latin, and it's very close to the Jardin des Plantes also. Right across the street from the metro, it's also incredibly convenient--easy to get everywhere! It's a lovely, cozy place!!",B
33136874,"Thanks ,Aurelie for a lovely stay in magic Paris. Feel like home:)",C
8462258,"We really enjoyed our stay at Margaux's. The apartment is exactly as in the pictures, it has everything you need and is perfectly located. Metro is a 5-minute walk from the apartment, and the lively Montmartre district is all around you. We really recommend this host. Margaux was not able to greet us personally but we felt taken care of. Thank you!",B
3651257,"We couldn’t have picked a better location if we tried! Perfect spot, right in the heart of Paris, making everything easily accessible. Wonderful neighborhood with great restaurants. The apartment was fantastic, the perfect place for us to relax and enjoy a bottle of wine with the windows open, listening to the crowd below. Yes, there is some street noise into the evening (as was expected based on the description) but it didn’t interfere with our stay in anyway. Would absolutely stay again!",B
27506294,"Excellent location!
Good quality/price ratio.
Easy hits to the meter.
very attentive hostess.",C
28046877,"Noémie is very friendly and smiling.His apartment is well appointed, well located close to a metro.Very clean and cozy apartment.",C
12339700,We were very well received!The apartment is very beautiful and clean!Great well located in the city!,C
16848231,"A stay for a training that was not next to the apartment, but accessible because the transport is just next to it.Quiet area, close to everything, clean apartment.",C
7015781,"Valérie was a supernice host. It was very easy and quick to communicate with her. The apartment has everything one could need during a short stay in Paris (the wifi was also stable and good). The apartment is small, but very cosy and  it was enough even for the 4 of us. Valérie was very helpful and she helped us a lot. Can definately recommend!!!
",B
1012524,"Loved this apartment! It is super beautiful and comfortable. We had everything we needed. Lots of nice restaurants and cafés in the area, and the nice part is that is very local. We are thinking of going back to Paris, and for sure we would go back to Ludo's apartment. Communication was perfect. ",C
8010773,"Phenomenal apartment, phenomenal neighborhood, phenomenal host. There’s no better place to stay in Paris, especially for the price. Flo, the host, was responsive, helpful, and all-around great. I stayed for several months and it was perfect for that. Reliable internet, good kitchen, large fridge, etc. It would also be great for just a weekend stay. Highly, highly recommend!",A
18164817,"Apartment as described, very pretty and pleasant!Paolo was very flexible for our arrival and was able to inform us perfectly.Very good stay, I recommend!",C
34337617,"Booked for an employee, great feedback from their stay. 10/10",C
7488035,"The Malvina apartment is located in a beautiful surroundings.There are many supermarkets, bars, patisseries, restaurants, etc. The metro or bus stations can be reached very quickly on foot.Malvina's apartment corresponds exactly to the photos.The view of the 3 small balconies is wonderful.(You can see the Eiffel Tower).The apartment offers plenty of space and is very nice.Malvina was not personally on site, but made sure that everything runs smoothly.I can recommend this apartment to everyone.",B
7268645,"What is the coolest is when communication is done well and especially when you feel elsewhere at home.The apartment is well placed, cozy and in a living area with a good soul.",C
33827090,"This is an absolutely fantastic location, and Stephane was a great host. This apartment is a great value. If someone doesn't mind a small apartment, it is perfect. The entry is maybe 100 yards from the metro, and there are many restaurants within 100 yards. Small: the double bed takes up maybe 25% of the main living space. The table is folded, and one chair is folded and stored in the small WC. The shower is maybe 2 feet by two feet, but the water is warm and has good pressure. This did not matter to us because we spent most of our time exploring Paris!

So: Great value, small apartment, excellent location, great host. I would go back.",B
1507475,"Jordan was a great host. Check in was easy and Jordan could be easily reached. If you're going to rent the apartment, just be ready to walk a lot of steps to get to the fifth floor - it makes for a great workout. Would recommend! ",C
6998261,"Very nice studio, strongly recommended!",C
27564056,Beautiful little apartment,C
12403349,We totally recommend Anne-Lise's apartment!,C
17739746,The house is very comfortable and the neighborhood.,C
19686184,Johann’s place is in a perfect spot and overlooks a cafe street. We loved opening the windows and hearing the vibe below. Yohann was accommodating and his was perfect for our stay.,C
7947200,"The studio corresponds to the description of the ad, very quiet and well located.Perfect for a stay of a few days to a few stations from the heart of Paris.Unbeatable price !",C
3707580,"Aloce's home is in a great location with good resturants and shops nearby.  The apartment is clean, spacious, and has all the ammenities to make you comfortable.  Alice is very helpful to explain everything in the house as well as is available to answer any questions you might have.",B
18233509,"Lucie's apartment was perfect for me and my friend. We had a great time staying there. It is in a perfect proximity to everything - only 20-30 minutes with the metro to all the big attractions in Paris, but still far enough away from the busiest parts of Paris so that it is very calm and quiet in the evenings. It also has a kitchen which we used to cook dinner a couple times, very useful if you do not have the money to eat out every night.",C
29115812,"This is a really lovely apartment that is as described, except it feels brighter and airier than in the pictures. It is small but not cramped and would be fine for a couple, and was great for me on my own. It gets all the evening sun through the windows, which I loved. The apartment is 10 minutes walk from gare du nord and gare de l'est and easy to walk to the centre too. The area is lovely and vibrant, with lots of cafes, restaurants and bars, but still feels relaxed. Marion was quick to respond to messages and check-in was easy although we didn't meet. Highly recommended!",B
15371571,"Very pretty and large apartment, so comfortable and at an affordable price.
Flexible host, therefore very practical arrival!
I completely recommend!
Noted that the apartment is in the 4th without elevator.",B
12249296,"The accommodation is spacious, well described as in the photos, and Carole has helped a lot for the check-in.She is great, she offered us the best restaurants to taste absolutely.",C
15371571,Great experience. The apartment is full of fashion! Thank you,C
6271101,"The apartment was charming and very quiet, with a peaceful view from the window. I liked my stay there, I had everything I needed. ",C
5687285,We had an amazing few days in Paris. The location of Mallory's apartment is fantastic. We were able to walk to both the Louvre and Musee d'Orsay; shop and eat along the Rue de Rivoli and felt very safe in the local area. The apartment is small but no smaller than a good hotel room and has everything you could wish for and was comfortable.  Mallory was very helpful and we had no issues with communication. This was our first Airbnb experience and we are converts. I have no hesitation in recommending this accommodation. Hope we will be back one day. Thanks Mallory!,B
17725710,"The appartament was great for us, Moshe is a great host, the comunication was perfect, he help us with everything during our arrive, I recommend 100%! Thanks Moshe !! ",C
20672669,"Such a warm and cosy place ! Fine decoration and precise directives to get to the apartment 
The area is not the best but only one minute from metro so very convenient. 
5 min walk from montmartre
Marie has been giving very great tips
Highly recommended",B
26979129,Had a great stay. Thank you!,C
10264798,"My wife and I stayed here for 6 nights and we couldn't have been more pleased. Cecile was super nice and very accommodating (even though we had a late checkout).  The apartment was very cute (just a little small by North American standards). Keep in mind that it is up six flights of stairs. But the exercise is good. The location was great. It is one block from a subway stop, but we also walked a lot, since it is still close to a lot of stuff. There is a great boulangerie just kitty corner to the apartment where we got fresh bread in the mornings. The Thursday/Sunday market, just outside the front door, was a delight! We would definitely go back.",B
26377182,"the place was great. we had an amazing stay. the location is perfect. super close to everything, we went to places walking but you can also have acess to metro station super close.",C
22313560,"We really enjoyed our stay at Anne-Charlotte’s apartment. The location is great and close to the metro station which was very appreciated after a long day of exploring Paris! 

The apartment is small, but we expected it from the pictures and it didn’t bother us as we were out most of the day anyway. 

The view of the Parisian rooftops was lovely to wake up to and we made use of the kitchen facilities to prepare breakfast and lunch everyday. Everything we needed was there! 

Definitely recommend for two people looking to be out in Paris but want somewhere homely, uniquely decorated and wonderfully located to stay when they return.",A
19257906,great location! good space for two people. super responsive and kind hosts.,C
4603069,"Fantastic apartment in fantastic location! Beautiful space, gorgeous views and light, plus a great kitchen (Nespresso machine, induction stove, high-quality knives, pans, etc.) We hope to stay here again.",B
4152939,"Excellent stay, very welcome, very quiet apartment and well located",C
26164370,The apartment was in an amazing location and was more spacious than I thought it would be. Easy walk to many restaurants and attractions. I would definitely stay here again.,C
37348963,"great location, responsive owner, atmospheric apartment.  The combination of price and quality is excellent!",C
29625339,"Léa's apartment is really cosy with nice decorations. We enjoyed staying here during our trip to Paris. The apartment was really clean and has everything you need. It is close to Montmatre and the Sacre Coeur, and also close to a metrostation, so the location was perfect for us. Overall, I would really recommend others to rent Léa's apartment!",B
7837588,"This was my first experience with Airbnb and Gaelle made it a lovely one! The flat was as described, had everything you could want and we were welcomed warmly despite arriving later than expected. Great central location, quick responses for any queries by Gaelle, I would recommend this apartment to others! ",B
7587442,"Although Adrien and his wife were on a trip the weekend we stayed at their apartment everything was arranged very well. When we arrived they gave us great tips on what to see an do in Paris. The apartment is located in a very quite neighbourhood, has all the facilities you need and with two subway stations nearby every part of the city is conveniently reachable. 

Only the last night we had a chance of meeting Adrien in person, he's easy going and fun to chat with, we watched half a soccer game and drank a couple of beers. Definitely recommend this place to anyone looking for a place to stay in Paris.

P.s. Hope you did find the fork ;)",B
9530275,"Great location, cozy space. However, host was uncommunicative about several issues that arose - no bath towels, etc.",C
17122475,It's a nice place to spend your vacation.,C
23422775,"Excellent welcome, very good location, no complaints: Arthur effectively ensures and very friendly his host mission.I highly recommend this address!",B
